timestamp_ms,is_error,is_auth_failure,path,query_length,query_entropy,request_content_length,response_length,request_preview
1773553185001,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_6
1773553188937,0,0,/health,0,0.0,0,185,GET /health
1773553192736,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_7
1773553194894,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_9"",""action"":""turn_on"",""request_id"":""benign-1773553194884""}"
1773553197027,0,0,/events,0,0.0,0,2016,GET /events?limit=20
1773553199446,0,0,/event,0,0.0,63,11,"POST /event {""device_id"":""light_4"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773553202668,0,0,/health,0,0.0,0,185,GET /health
1773553205730,0,0,/event,0,0.0,68,11,"POST /event {""device_id"":""thermostat_2"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773553209382,0,0,/command,0,0.0,76,274,"POST /command {""device_id"":""lock_1"",""action"":""unlock"",""request_id"":""benign-1773553209373""}"
1773553213329,0,0,/firmware,0,0.0,3573,179,POST /firmware [multipart]
1773553217042,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_1
1773553219308,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":19.0,""request_id"":""benign-1773553219298""}"
1773553222331,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_2
1773553223971,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_6"",""action"":""turn_off"",""request_id"":""benign-1773553223959""}"
1773553224142,0,0,/health,0,0.0,0,185,GET /health
1773553225691,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":18.8,""request_id"":""benign-1773553225685""}"
1773553228411,0,0,/events,0,0.0,0,1024,GET /events?limit=10
1773553230591,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_4"",""action"":""set_temp"",""value"":20.7,""request_id"":""benign-1773553230581""}"
1773553232900,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_4
1773553236220,0,0,/command,0,0.0,76,273,"POST /command {""device_id"":""lock_3"",""action"":""unlock"",""request_id"":""benign-1773553236211""}"
1773553238993,0,0,/state,12,3.1887,0,494,GET /state?device_id=thermostat_3
1773553242277,0,0,/event,0,0.0,63,11,"POST /event {""device_id"":""light_9"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773553245199,0,0,/events,0,0.0,0,1019,GET /events?limit=10
1773553248724,0,0,/health,0,0.0,0,185,GET /health
1773553251426,0,0,/command,0,0.0,76,272,"POST /command {""device_id"":""lock_4"",""action"":""unlock"",""request_id"":""benign-1773553251420""}"
1773553253401,0,0,/firmware,0,0.0,3803,179,POST /firmware [multipart]
1773553256239,0,0,/health,0,0.0,0,185,GET /health
1773553259733,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_2"",""action"":""set_temp"",""value"":24.9,""request_id"":""benign-1773553259722""}"
1773553261615,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_6"",""action"":""turn_on"",""request_id"":""benign-1773553261580""}"
1773553263728,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_4"",""action"":""turn_off"",""request_id"":""benign-1773553263718""}"
1773553267153,0,0,/command,0,0.0,76,274,"POST /command {""device_id"":""lock_2"",""action"":""unlock"",""request_id"":""benign-1773553267143""}"
1773553269688,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_2
1773553273417,0,0,/demo/search,6,2.585,0,1370,GET /demo/search?q=lock_6
1773553276409,0,0,/health,0,0.0,0,185,GET /health
1773553279285,0,0,/demo/upload-preview,0,0.0,331,73,POST /demo/upload-preview [multipart]
1773553282058,0,0,/health,0,0.0,0,185,GET /health
1773553285811,0,0,/state,8,3.0,0,165,GET /state?device_id=light_10
1773553288536,0,0,/demo/search,6,2.585,0,872,GET /demo/search?q=lock_1
1773553291688,0,0,/demo/search,9,2.5033,0,3270,GET /demo/search?q=heartbeat
1773553294821,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_3
1773553296586,0,0,/command,0,0.0,76,274,"POST /command {""device_id"":""lock_1"",""action"":""unlock"",""request_id"":""benign-1773553296577""}"
1773553299876,0,0,/health,0,0.0,0,185,GET /health
1773553302918,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_5
1773553306448,0,0,/demo/search,18,3.0169,0,1701,GET /demo/search?q=temperature_update
1773553309296,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_6
1773553311299,0,0,/command,0,0.0,79,273,"POST /command {""device_id"":""light_8"",""action"":""turn_off"",""request_id"":""benign-1773553311292""}"
1773553315193,0,0,/health,0,0.0,0,185,GET /health
1773553316925,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_4"",""action"":""turn_on"",""request_id"":""benign-1773553316913""}"
1773553318657,0,0,/events,0,0.0,0,1019,GET /events?limit=10
1773553320252,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_3
1773553322069,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_3
1773553322217,0,0,/command,0,0.0,80,275,"POST /command {""device_id"":""light_10"",""action"":""turn_off"",""request_id"":""benign-1773553322201""}"
1773553325322,0,0,/command,0,0.0,78,270,"POST /command {""device_id"":""light_6"",""action"":""turn_on"",""request_id"":""benign-1773553325316""}"
1773553326947,0,0,/command,0,0.0,76,274,"POST /command {""device_id"":""lock_1"",""action"":""unlock"",""request_id"":""benign-1773553326941""}"
1773553329801,0,0,/events,0,0.0,0,5025,GET /events?limit=50
1773553332703,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_2"",""action"":""set_temp"",""value"":19.4,""request_id"":""benign-1773553332691""}"
1773553335905,0,0,/health,0,0.0,0,185,GET /health
1773553339024,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_1
1773553342197,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_2
1773553344969,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_3"",""action"":""turn_off"",""request_id"":""benign-1773553344958""}"
1773553347314,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_5
1773553349614,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_5"",""action"":""turn_off"",""request_id"":""benign-1773553349609""}"
1773553351873,0,0,/state,6,2.585,0,164,GET /state?device_id=lock_6
1773553355813,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_1
1773553359311,0,0,/event,0,0.0,68,11,"POST /event {""device_id"":""thermostat_4"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773553362829,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_7
1773553365433,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_3
1773553367623,0,0,/health,0,0.0,0,185,GET /health
1773553370757,0,0,/events,0,0.0,0,1024,GET /events?limit=10
1773553372477,0,0,/health,0,0.0,0,185,GET /health
1773553375300,0,0,/event,0,0.0,79,11,"POST /event {""device_id"":""thermostat_4"",""event"":""temperature_update"",""value"":{""temp"":20.3}}"
1773553378690,0,0,/event,0,0.0,62,11,"POST /event {""device_id"":""lock_4"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773553382353,0,0,/command,0,0.0,79,272,"POST /command {""device_id"":""light_10"",""action"":""turn_on"",""request_id"":""benign-1773553382343""}"
1773553385520,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_9
1773553388825,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_1
1773553390444,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_2"",""action"":""set_temp"",""value"":18.2,""request_id"":""benign-1773553390432""}"
1773553394594,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_5"",""action"":""turn_off"",""request_id"":""benign-1773553394585""}"
1773553397993,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_5"",""action"":""turn_on"",""request_id"":""benign-1773553397980""}"
1773553398140,0,0,/event,0,0.0,77,11,"POST /event {""device_id"":""lock_2"",""event"":""door_opened"",""value"":{""source"":""manual_test""}}"
1773553411802,0,0,/events,0,0.0,0,5028,GET /events?limit=50
1773553420804,0,0,/event,0,0.0,74,11,"POST /event {""device_id"":""light_3"",""event"":""motion_detected"",""value"":{""zone"":""entry""}}"
1773553432115,0,0,/events,0,0.0,0,2037,GET /events?limit=20
1773553469635,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_2
1773553481096,0,0,/health,0,0.0,0,185,GET /health
1773553490731,0,0,/health,0,0.0,0,185,GET /health
1773553502318,0,0,/state,8,3.0,0,164,GET /state?device_id=light_10
1773553526332,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_2"",""action"":""turn_on"",""request_id"":""benign-1773553526309""}"
1773553538730,0,0,/health,0,0.0,0,185,GET /health
1773553538890,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_4"",""action"":""turn_on"",""request_id"":""benign-1773553538838""}"
1773553542019,0,0,/command,0,0.0,79,275,"POST /command {""device_id"":""light_6"",""action"":""turn_off"",""request_id"":""benign-1773553542013""}"
1773553545188,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_8
1773553546765,0,0,/command,0,0.0,74,269,"POST /command {""device_id"":""lock_6"",""action"":""lock"",""request_id"":""benign-1773553546755""}"
1773553549384,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_6"",""action"":""turn_off"",""request_id"":""benign-1773553549378""}"
1773553551149,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_2
1773553552845,0,0,/health,0,0.0,0,185,GET /health
1773553556129,0,0,/event,0,0.0,74,11,"POST /event {""device_id"":""light_5"",""event"":""motion_detected"",""value"":{""zone"":""entry""}}"
1773553558452,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_2
1773553562035,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_7
1773553563661,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_5"",""action"":""turn_off"",""request_id"":""benign-1773553563651""}"
1773553567473,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_5
1773553570440,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_6
1773553572472,0,0,/command,0,0.0,76,273,"POST /command {""device_id"":""lock_2"",""action"":""unlock"",""request_id"":""benign-1773553572462""}"
1773553575928,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_4"",""action"":""set_temp"",""value"":25.3,""request_id"":""benign-1773553575919""}"
1773553579063,0,0,/command,0,0.0,79,273,"POST /command {""device_id"":""light_5"",""action"":""turn_off"",""request_id"":""benign-1773553579053""}"
1773553581377,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_2"",""action"":""unlock"",""request_id"":""benign-1773553581365""}"
1773553583053,0,0,/health,0,0.0,0,185,GET /health
1773553585529,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_1"",""action"":""turn_off"",""request_id"":""benign-1773553585519""}"
1773553589053,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_3"",""action"":""turn_off"",""request_id"":""benign-1773553589041""}"
1773553591084,0,0,/health,0,0.0,0,185,GET /health
1773553594525,0,0,/command,0,0.0,80,276,"POST /command {""device_id"":""light_10"",""action"":""turn_off"",""request_id"":""benign-1773553594515""}"
1773553597124,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_4"",""action"":""turn_on"",""request_id"":""benign-1773553597117""}"
1773553598771,0,0,/demo/search,6,2.585,0,872,GET /demo/search?q=lock_1
1773553602492,0,0,/command,0,0.0,74,268,"POST /command {""device_id"":""lock_6"",""action"":""lock"",""request_id"":""benign-1773553602480""}"
1773553604372,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_3
1773553607567,0,0,/state,12,3.1887,0,494,GET /state?device_id=thermostat_3
1773553609752,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_4"",""action"":""set_temp"",""value"":23.7,""request_id"":""benign-1773553609745""}"
1773553611594,0,0,/demo/search,15,3.0062,0,3499,GET /demo/search?q=motion_detected
1773553615449,0,0,/events,0,0.0,0,1032,GET /events?limit=10
1773553618577,0,0,/command,0,0.0,76,274,"POST /command {""device_id"":""lock_4"",""action"":""unlock"",""request_id"":""benign-1773553618567""}"
1773553622254,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_4"",""action"":""set_temp"",""value"":20.1,""request_id"":""benign-1773553622244""}"
1773553624033,0,0,/command,0,0.0,79,273,"POST /command {""device_id"":""light_10"",""action"":""turn_on"",""request_id"":""benign-1773553624023""}"
1773553627969,0,0,/demo/search,8,3.0,0,867,GET /demo/search?q=light_10
1773553629755,0,0,/command,0,0.0,74,266,"POST /command {""device_id"":""lock_3"",""action"":""lock"",""request_id"":""benign-1773553629747""}"
1773553631866,0,0,/health,0,0.0,0,185,GET /health
1773553634820,0,0,/demo/search,11,2.6635,0,3545,GET /demo/search?q=door_opened
1773553638245,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_4
1773553641736,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_5
1773553645058,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_4
1773553647046,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_3"",""action"":""unlock"",""request_id"":""benign-1773553647039""}"
1773553650351,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_4
1773553653028,0,0,/command,0,0.0,76,274,"POST /command {""device_id"":""lock_1"",""action"":""unlock"",""request_id"":""benign-1773553653016""}"
1773553656791,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_4
1773553660417,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_8"",""action"":""turn_on"",""request_id"":""benign-1773553660407""}"
1773553662931,0,0,/state,7,2.8074,0,162,GET /state?device_id=light_9
1773553665385,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_3
1773553666960,0,0,/command,0,0.0,79,273,"POST /command {""device_id"":""light_10"",""action"":""turn_on"",""request_id"":""benign-1773553666948""}"
1773553669809,0,0,/demo/upload-preview,0,0.0,331,73,POST /demo/upload-preview [multipart]
1773553671883,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_9"",""action"":""turn_on"",""request_id"":""benign-1773553671877""}"
1773553673663,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_5
1773553675565,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":20.0,""request_id"":""benign-1773553675553""}"
1773553677904,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":21.2,""request_id"":""benign-1773553677893""}"
1773553681957,0,0,/health,0,0.0,0,185,GET /health
1773553685296,0,0,/event,0,0.0,75,11,"POST /event {""device_id"":""light_6"",""event"":""motion_detected"",""value"":{""zone"":""garage""}}"
1773553688587,0,0,/event,0,0.0,74,11,"POST /event {""device_id"":""light_4"",""event"":""motion_detected"",""value"":{""zone"":""entry""}}"
1773553691945,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_3
1773553695467,0,0,/demo/search,12,3.1887,0,1053,GET /demo/search?q=thermostat_4
1773553697893,0,0,/event,0,0.0,62,11,"POST /event {""device_id"":""lock_4"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773553698031,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_1
1773553716884,0,0,/health,0,0.0,0,185,GET /health
1773553725851,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_1
1773553743124,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":23.6,""request_id"":""benign-1773553743100""}"
1773553753950,0,0,/health,0,0.0,0,185,GET /health
1773553754068,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_3
1773553754531,0,0,/command,0,0.0,74,268,"POST /command {""device_id"":""lock_3"",""action"":""lock"",""request_id"":""benign-1773553754526""}"
1773553754989,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":24.0,""request_id"":""benign-1773553754983""}"
1773553755935,0,0,/command,0,0.0,76,272,"POST /command {""device_id"":""lock_3"",""action"":""unlock"",""request_id"":""benign-1773553755928""}"
1773553757064,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_5"",""action"":""turn_off"",""request_id"":""benign-1773553757040""}"
1773553757865,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_3
1773553758295,0,0,/state,12,3.1887,0,494,GET /state?device_id=thermostat_1
1773553758775,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_4"",""action"":""unlock"",""request_id"":""benign-1773553758769""}"
1773553759809,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_4
1773553760738,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_2
1773553761179,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_1"",""action"":""turn_off"",""request_id"":""benign-1773553761170""}"
1773553761612,0,0,/command,0,0.0,74,268,"POST /command {""device_id"":""lock_5"",""action"":""lock"",""request_id"":""benign-1773553761602""}"
1773553762389,0,0,/demo/search,6,2.585,0,1370,GET /demo/search?q=lock_6
1773553762837,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_3"",""action"":""turn_on"",""request_id"":""benign-1773553762827""}"
1773553763834,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_4"",""action"":""set_temp"",""value"":25.4,""request_id"":""benign-1773553763825""}"
1773553765187,0,0,/events,0,0.0,0,1050,GET /events?limit=10
1773553766108,0,0,/command,0,0.0,76,272,"POST /command {""device_id"":""lock_5"",""action"":""unlock"",""request_id"":""benign-1773553766098""}"
1773553766449,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_2"",""action"":""set_temp"",""value"":19.7,""request_id"":""benign-1773553766440""}"
1773553767369,0,0,/event,0,0.0,79,11,"POST /event {""device_id"":""thermostat_2"",""event"":""temperature_update"",""value"":{""temp"":23.0}}"
1773553768590,0,0,/health,0,0.0,0,185,GET /health
1773553769486,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":18.3,""request_id"":""benign-1773553769476""}"
1773553770148,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_4"",""action"":""set_temp"",""value"":20.2,""request_id"":""benign-1773553770138""}"
1773553771171,0,0,/demo/search,8,3.0,0,867,GET /demo/search?q=light_10
1773553771819,0,0,/command,0,0.0,74,268,"POST /command {""device_id"":""lock_2"",""action"":""lock"",""request_id"":""benign-1773553771808""}"
1773553772192,0,0,/events,0,0.0,0,2073,GET /events?limit=20
1773553772652,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_4
1773553773821,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_4
1773553774590,0,0,/command,0,0.0,97,612,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":25.7,""request_id"":""benign-1773553774584""}"
1773553775575,0,0,/health,0,0.0,0,185,GET /health
1773553775829,0,0,/demo/search,12,3.1887,0,1235,GET /demo/search?q=thermostat_1
1773553776392,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_6
1773553776646,0,0,/health,0,0.0,0,185,GET /health
1773553777217,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":20.2,""request_id"":""benign-1773553777211""}"
1773553777738,0,0,/command,0,0.0,74,269,"POST /command {""device_id"":""lock_3"",""action"":""lock"",""request_id"":""benign-1773553777728""}"
1773553778072,0,0,/command,0,0.0,74,269,"POST /command {""device_id"":""lock_3"",""action"":""lock"",""request_id"":""benign-1773553778059""}"
1773553778513,0,0,/state,12,3.1887,0,494,GET /state?device_id=thermostat_4
1773553779620,0,0,/health,0,0.0,0,185,GET /health
1773553780252,0,0,/state,6,2.585,0,166,GET /state?device_id=lock_4
1773553781458,0,0,/demo/search,12,3.1887,0,1053,GET /demo/search?q=thermostat_4
1773553782136,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_5"",""action"":""turn_on"",""request_id"":""benign-1773553782130""}"
1773553783255,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":25.3,""request_id"":""benign-1773553783245""}"
1773553784088,0,0,/demo/search,6,2.585,0,872,GET /demo/search?q=lock_1
1773553784996,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_6
1773553785574,0,0,/state,7,2.8074,0,162,GET /state?device_id=light_4
1773553786017,0,0,/events,0,0.0,0,1066,GET /events?limit=10
1773553786273,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_4"",""action"":""unlock"",""request_id"":""benign-1773553786264""}"
1773553786969,0,0,/event,0,0.0,63,11,"POST /event {""device_id"":""light_9"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773553787973,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_6"",""action"":""turn_on"",""request_id"":""benign-1773553787967""}"
1773553788974,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_9
1773553789813,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_4
1773553790293,0,0,/health,0,0.0,0,185,GET /health
1773553790868,0,0,/health,0,0.0,0,185,GET /health
1773553790956,0,0,/health,0,0.0,0,185,GET /health
1773553793412,0,0,/events,0,0.0,0,1061,GET /events?limit=10
1773553795284,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_2"",""action"":""turn_off"",""request_id"":""benign-1773553795274""}"
1773553798773,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_9"",""action"":""turn_off"",""request_id"":""benign-1773553798761""}"
1773553800893,0,0,/health,0,0.0,0,185,GET /health
1773553802930,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_6"",""action"":""turn_off"",""request_id"":""benign-1773553802920""}"
1773553806657,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_1
1773553810392,0,0,/firmware,0,0.0,2971,179,POST /firmware [multipart]
1773553812945,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_3"",""action"":""unlock"",""request_id"":""benign-1773553812935""}"
1773553815612,0,0,/demo/search,18,3.0169,0,2044,GET /demo/search?q=temperature_update
1773553818648,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_2
1773553821514,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_2
1773553825272,0,0,/command,0,0.0,97,611,"POST /command {""device_id"":""thermostat_2"",""action"":""set_temp"",""value"":21.2,""request_id"":""benign-1773553825260""}"
1773553828785,0,0,/state,12,3.1887,0,494,GET /state?device_id=thermostat_1
1773553832253,0,0,/demo/search,6,2.585,0,1370,GET /demo/search?q=lock_6
1773553834530,0,0,/state,8,3.0,0,165,GET /state?device_id=light_10
1773553838031,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_6"",""action"":""turn_off"",""request_id"":""benign-1773553838021""}"
1773553840326,0,0,/demo/search,11,2.6635,0,3545,GET /demo/search?q=door_opened
1773553844137,0,0,/state,6,2.585,0,166,GET /state?device_id=lock_5
1773553845935,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_6
1773553849448,0,0,/demo/search,11,2.6635,0,3545,GET /demo/search?q=door_opened
1773553851316,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_5
1773553852927,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_7
1773553856699,0,0,/command,0,0.0,74,268,"POST /command {""device_id"":""lock_1"",""action"":""lock"",""request_id"":""benign-1773553856690""}"
1773553860139,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_4"",""action"":""turn_off"",""request_id"":""benign-1773553860129""}"
1773553863365,0,0,/command,0,0.0,74,267,"POST /command {""device_id"":""lock_3"",""action"":""lock"",""request_id"":""benign-1773553863360""}"
1773553865927,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_6
1773553869779,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_5
1773553871741,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_2"",""action"":""turn_off"",""request_id"":""benign-1773553871731""}"
1773553874073,0,0,/health,0,0.0,0,185,GET /health
1773553878008,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_6"",""action"":""turn_on"",""request_id"":""benign-1773553877996""}"
1773553881829,0,0,/demo/search,7,2.8074,0,2036,GET /demo/search?q=light_1
1773553884937,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_5"",""action"":""unlock"",""request_id"":""benign-1773553884927""}"
1773553888796,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_1
1773553891883,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_7
1773553894916,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_4
1773553897586,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_1
1773553899768,0,0,/state,12,3.1887,0,495,GET /state?device_id=thermostat_4
1773553902888,0,0,/events,0,0.0,0,1061,GET /events?limit=10
1773553904880,0,0,/command,0,0.0,74,267,"POST /command {""device_id"":""lock_2"",""action"":""lock"",""request_id"":""benign-1773553904868""}"
1773553906872,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":24.7,""request_id"":""benign-1773553906862""}"
1773553909385,0,0,/demo/search,7,2.8074,0,2036,GET /demo/search?q=light_1
1773553911190,0,0,/demo/upload-preview,0,0.0,335,73,POST /demo/upload-preview [multipart]
1773553911294,0,0,/event,0,0.0,79,11,"POST /event {""device_id"":""lock_1"",""event"":""door_opened"",""value"":{""source"":""routine_check""}}"
1773553933295,0,0,/event,0,0.0,68,11,"POST /event {""device_id"":""thermostat_2"",""event"":""heartbeat"",""value"":{""ok"":true}}"
1773553968350,0,0,/state,7,2.8074,0,164,GET /state?device_id=light_7
1773553986839,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":25.9,""request_id"":""benign-1773553986816""}"
1773554003402,0,0,/health,0,0.0,0,185,GET /health
1773554003534,0,0,/state,6,2.585,0,165,GET /state?device_id=lock_1
1773554004035,0,0,/state,12,3.1887,0,494,GET /state?device_id=thermostat_4
1773554004631,0,0,/command,0,0.0,97,608,"POST /command {""device_id"":""thermostat_3"",""action"":""set_temp"",""value"":22.0,""request_id"":""benign-1773554004624""}"
1773554005846,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_6
1773554006973,0,0,/command,0,0.0,79,273,"POST /command {""device_id"":""light_10"",""action"":""turn_on"",""request_id"":""benign-1773554006968""}"
1773554007211,0,0,/command,0,0.0,78,271,"POST /command {""device_id"":""light_4"",""action"":""turn_on"",""request_id"":""benign-1773554007205""}"
1773554008248,0,0,/demo/upload-preview,0,0.0,329,73,POST /demo/upload-preview [multipart]
1773554009293,0,0,/command,0,0.0,79,274,"POST /command {""device_id"":""light_7"",""action"":""turn_off"",""request_id"":""benign-1773554009283""}"
1773554009813,0,0,/command,0,0.0,80,275,"POST /command {""device_id"":""light_10"",""action"":""turn_off"",""request_id"":""benign-1773554009802""}"
1773554010841,0,0,/command,0,0.0,76,275,"POST /command {""device_id"":""lock_1"",""action"":""unlock"",""request_id"":""benign-1773554010830""}"
1773554011652,0,0,/state,7,2.8074,0,163,GET /state?device_id=light_1
1773554012739,0,0,/command,0,0.0,76,274,"POST /command {""device_id"":""lock_1"",""action"":""unlock"",""request_id"":""benign-1773554012729""}"
1773554014004,0,0,/event,0,0.0,74,11,"POST /event {""device_id"":""light_5"",""event"":""motion_detected"",""value"":{""zone"":""entry""}}"
1773554014865,0,0,/firmware,0,0.0,3419,179,POST /firmware [multipart]
1773554015999,0,0,/state,6,2.585,0,167,GET /state?device_id=lock_4
1773554017185,0,0,/command,0,0.0,97,613,"POST /command {""device_id"":""thermostat_1"",""action"":""set_temp"",""value"":20.4,""request_id"":""benign-1773554017175""}"
